"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2020","VNM","Ha Noi","6","0100600220043019",13838,1,3,79,1,NA,NA,1,0,1,19703.3088627226,0,17.28,3.50068965517241,0,0,419.695587817153,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600220043020",13838,1,1,67,0,NA,NA,1,0,1,5709.14239749827,0,3.9312,0,0,0,0,0,0,NA,NA,0,1
"2020","VNM","Ha Noi","6","0100600232026013",5396,1,2,64,0,NA,NA,1,0,1,9366.20653478612,0,8.64,2.52827586206897,0,0,0,0,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600232026019",5396,1,2,69,1,NA,NA,1,0,1,8534.62636036953,0,17.28,0,0,0,0,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600232026020",5396,1,4,39,1,NA,NA,1,0,1,31438.3472444134,0,20.736,0,0,0,1678.78235126861,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700244024014",5296,1,6,56,0,NA,NA,1,0,1,46518.1262967914,0,22.6368,0,0,0,NA,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700244024015",5296,1,6,67,1,NA,NA,1,0,1,NA,0,30.8448,0,0,0,2797.97058544769,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700244024019",5296,1,2,65,1,NA,NA,1,0,1,19153.5076426821,0,24.6672,0,0,0,699.492646361921,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700265010013",4492,1,3,72,1,NA,NA,1,0,1,NA,0,13.7376,6.80689655172414,0,0,629.543381725729,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700265010014",4492,1,2,67,0,NA,NA,1,0,1,29621.0653491651,0,14.472,0,0,0,769.441910998113,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","7","0100700265010019",4492,1,5,80,0,NA,NA,1,0,1,NA,0,27.432,NA,0,0,NA,1,0,NA,NA,1,1
