"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2014","GTM","I. Metropolitana","Guatemala","117",446,1,3,54,1,1,2,1,1,1,33734.3361396908,0,7.344,6.40909090909091,0,0,NA,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","118",446,1,5,59,0,1,6,1,1,1,35040.9798995899,0,NA,6.40909090909091,0,0,NA,0,1,211.010793524064,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","119",446,1,2,72,1,1,3,1,0,1,13959.9364278186,0,2.6352,6.40909090909091,0,0,329.70436488135,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","120",446,1,6,56,0,1,4,1,0,1,25492.2342551415,0,5.2704,8.97272727272727,0,0,0,0,0,263.76349190508,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","121",446,1,3,20,1,1,3,1,1,1,24209.1770382687,0,6.5664,6.40909090909091,0,0,0,0,0,791.29047571524,1,0,0
"2014","GTM","I. Metropolitana","Guatemala","122",446,1,7,52,0,1,3,1,1,0,28202.6577532084,0,2.4624,8.97272727272727,0,0,1318.8174595254,1,0,395.64523785762,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","123",446,1,2,49,1,1,5,1,1,1,29320.3555501562,0,10.9728,3.07636363636364,0,0,2637.6349190508,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","124",446,1,4,42,1,1,3,1,1,1,14853.9424941315,0,8.64,6.40909090909091,0,0,659.4087297627,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","125",555,1,4,25,1,1,3,1,0,1,18211.8546410769,0,NA,6.40909090909091,0,0,329.70436488135,1,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","126",555,1,2,74,1,1,4,1,0,1,8360.7954559066,0,2.6784,6.40909090909091,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","127",555,1,3,30,1,1,2,1,1,1,24173.1631768739,0,9.2016,6.40909090909091,0,0,3956.4523785762,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","128",555,1,NA,32,1,1,2,1,0,0,22478.736360126,0,3.8016,6.40909090909091,0,0,0,0,0,2637.6349190508,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","129",555,1,NA,53,1,1,4,1,0,1,34060.4898421812,0.409090909090909,5.2272,NA,0,0,0,0,0,NA,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","130",555,1,5,40,1,1,2,1,0,1,28549.3545738183,1.63636363636364,2.5488,6.40909090909091,0,0,2637.6349190508,0,1,158.258095143048,1,1,0
"2014","GTM","I. Metropolitana","Guatemala","131",555,1,2,61,0,1,1,0,0,1,11637.803224085,0,5.2272,6.40909090909091,0,0,0,0,0,0,0,0,0
"2014","GTM","I. Metropolitana","Guatemala","132",555,1,3,28,1,1,1,1,1,1,27774.8029350893,0,3.9312,6.40909090909091,0,0,3956.4523785762,0,1,NA,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","133",555,1,4,38,1,1,5,0,0,1,29119.4895063208,0.272727272727273,5.0544,6.40909090909091,0,0,2637.6349190508,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","134",555,1,1,83,0,1,1,1,1,1,7293.31416991767,0,7.776,6.40909090909091,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","135",555,1,7,50,1,1,3,1,0,1,31968.1352188957,0,5.2704,6.40909090909091,0,0,0,0,0,NA,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","136",456,1,2,51,0,1,2,1,1,1,8741.47718797345,0.409090909090909,5.184,6.40909090909091,0,0,0,0,0,527.52698381016,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","137",456,1,3,54,0,0,NA,1,1,1,9330.37990739998,4.77272727272727,3.24,6.40909090909091,60.8684981319415,4.5,0,0,0,131.88174595254,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","138",456,1,NA,46,1,1,4,1,1,0,5454.57828884861,67.5,2.808,0,913.027471979123,67.5,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","139",456,1,4,19,1,1,1,0,1,0,3271.17453710742,0,2.4192,6.40909090909091,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","140",456,1,NA,69,1,0,4,1,1,0,16349.0249794973,0,3.1104,6.40909090909091,0,0,0,0,0,659.4087297627,1,0,0
"2014","GTM","I. Metropolitana","Guatemala","141",456,1,5,60,0,0,5,1,1,1,10030.8748734017,0,8.64,6.40909090909091,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","142",456,1,3,42,0,0,4,0,1,0,7760.22627433811,0,NA,6.40909090909091,0,0,0,0,0,131.88174595254,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","143",456,1,6,49,1,1,1,1,1,0,17494.1136006044,0,2.5056,6.40909090909091,0,0,395.64523785762,0,1,NA,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","144",456,1,7,41,1,1,3,1,0,0,17021.6218838552,0,NA,6.40909090909091,0,0,1318.8174595254,0,1,0,0,0,1
